"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2004","AQS","410030013","3","12.8","ug/m3 LC","52","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/02/2004","AQS","410030013","3","9.3","ug/m3 LC","39","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/03/2004","AQS","410030013","3","8.1","ug/m3 LC","34","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/04/2004","AQS","410030013","3","7.6","ug/m3 LC","32","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/05/2004","AQS","410030013","3","7","ug/m3 LC","29","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/06/2004","AQS","410030013","3","7.3","ug/m3 LC","30","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/13/2004","AQS","410030013","3","16.3","ug/m3 LC","60","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/14/2004","AQS","410030013","3","18.2","ug/m3 LC","64","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/15/2004","AQS","410030013","3","11.8","ug/m3 LC","49","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/16/2004","AQS","410030013","3","10.8","ug/m3 LC","45","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/17/2004","AQS","410030013","3","14.2","ug/m3 LC","55","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/18/2004","AQS","410030013","3","9.8","ug/m3 LC","41","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/19/2004","AQS","410030013","3","5.4","ug/m3 LC","23","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/20/2004","AQS","410030013","3","11.9","ug/m3 LC","50","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/21/2004","AQS","410030013","3","14.5","ug/m3 LC","56","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/22/2004","AQS","410030013","3","12.9","ug/m3 LC","53","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/23/2004","AQS","410030013","3","3.1","ug/m3 LC","13","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/24/2004","AQS","410030013","3","3","ug/m3 LC","13","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/25/2004","AQS","410030013","3","4.8","ug/m3 LC","20","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/26/2004","AQS","410030013","3","3.4","ug/m3 LC","14","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/27/2004","AQS","410030013","3","4.2","ug/m3 LC","18","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/28/2004","AQS","410030013","3","2.9","ug/m3 LC","12","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/29/2004","AQS","410030013","3","2.3","ug/m3 LC","10","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/30/2004","AQS","410030013","3","4","ug/m3 LC","17","Corvallis Circle Blvd. at FD #3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
