"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/2002","AQS","410030013","1","13.4","ug/m3 LC","54","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/05/2002","AQS","410030013","1","14.3","ug/m3 LC","56","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/08/2002","AQS","410030013","1","4.6","ug/m3 LC","19","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/11/2002","AQS","410030013","1","17.3","ug/m3 LC","62","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/14/2002","AQS","410030013","1","12.6","ug/m3 LC","52","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/17/2002","AQS","410030013","1","13.1","ug/m3 LC","53","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/20/2002","AQS","410030013","1","2.9","ug/m3 LC","12","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/23/2002","AQS","410030013","1","4.5","ug/m3 LC","19","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/26/2002","AQS","410030013","1","2.4","ug/m3 LC","10","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"01/29/2002","AQS","410030013","1","15.2","ug/m3 LC","58","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/01/2002","AQS","410030013","1","8.5","ug/m3 LC","35","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/04/2002","AQS","410030013","1","13.7","ug/m3 LC","54","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/07/2002","AQS","410030013","1","3.6","ug/m3 LC","15","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/10/2002","AQS","410030013","1","12.4","ug/m3 LC","52","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/13/2002","AQS","410030013","1","12.6","ug/m3 LC","52","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/16/2002","AQS","410030013","1","11.3","ug/m3 LC","47","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/19/2002","AQS","410030013","1","3.5","ug/m3 LC","15","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/22/2002","AQS","410030013","1","4.5","ug/m3 LC","19","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/25/2002","AQS","410030013","1","4.2","ug/m3 LC","18","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"02/28/2002","AQS","410030013","1","5.8","ug/m3 LC","24","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/03/2002","AQS","410030013","1","8.3","ug/m3 LC","35","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/06/2002","AQS","410030013","1","5.1","ug/m3 LC","21","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/09/2002","AQS","410030013","1","7","ug/m3 LC","29","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/12/2002","AQS","410030013","1","2.2","ug/m3 LC","9","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/15/2002","AQS","410030013","1","3","ug/m3 LC","13","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/18/2002","AQS","410030013","1","4.1","ug/m3 LC","17","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/21/2002","AQS","410030013","1","5.6","ug/m3 LC","23","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/24/2002","AQS","410030013","1","2","ug/m3 LC","8","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/27/2002","AQS","410030013","1","6.1","ug/m3 LC","25","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"03/30/2002","AQS","410030013","1","3.5","ug/m3 LC","15","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/02/2002","AQS","410030013","1","5","ug/m3 LC","21","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/05/2002","AQS","410030013","1","4.1","ug/m3 LC","17","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/08/2002","AQS","410030013","1","4.4","ug/m3 LC","18","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/11/2002","AQS","410030013","1","1.7","ug/m3 LC","7","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/14/2002","AQS","410030013","1","3.2","ug/m3 LC","13","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/17/2002","AQS","410030013","1","1.9","ug/m3 LC","8","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/20/2002","AQS","410030013","1","7.4","ug/m3 LC","31","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/23/2002","AQS","410030013","1","5.6","ug/m3 LC","23","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/26/2002","AQS","410030013","1","4.5","ug/m3 LC","19","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"04/29/2002","AQS","410030013","1","5.9","ug/m3 LC","25","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
"05/07/2002","AQS","410030013","1","3.7","ug/m3 LC","15","Corvallis Circle Blvd. at FD #3","1","100.0000","88101","PM2.5 - Local Conditions","18700","Corvallis, OR","41","Oregon","003","Benton","44.5884","-123.2673"
