"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2005","AQS","560050123","1","3.2","ug/m3 LC","13","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/04/2005","AQS","560050123","1","3","ug/m3 LC","13","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/07/2005","AQS","560050123","1","4.4","ug/m3 LC","18","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/10/2005","AQS","560050123","1","5.9","ug/m3 LC","25","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/13/2005","AQS","560050123","1","3.3","ug/m3 LC","14","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/16/2005","AQS","560050123","1","1.9","ug/m3 LC","8","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/19/2005","AQS","560050123","1","1.2","ug/m3 LC","5","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/22/2005","AQS","560050123","1","3.1","ug/m3 LC","13","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/25/2005","AQS","560050123","1","1","ug/m3 LC","4","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"01/28/2005","AQS","560050123","1","3.4","ug/m3 LC","14","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/03/2005","AQS","560050123","1","2.1","ug/m3 LC","9","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/06/2005","AQS","560050123","1","3.8","ug/m3 LC","16","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/09/2005","AQS","560050123","1","1.3","ug/m3 LC","5","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/12/2005","AQS","560050123","1","2","ug/m3 LC","8","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/15/2005","AQS","560050123","1","1.3","ug/m3 LC","5","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/18/2005","AQS","560050123","1","2","ug/m3 LC","8","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/21/2005","AQS","560050123","1","4.5","ug/m3 LC","19","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/24/2005","AQS","560050123","1","1.7","ug/m3 LC","7","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"02/27/2005","AQS","560050123","1","2.3","ug/m3 LC","10","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/02/2005","AQS","560050123","1","1.6","ug/m3 LC","7","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/05/2005","AQS","560050123","1","2.9","ug/m3 LC","12","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/08/2005","AQS","560050123","1","1","ug/m3 LC","4","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/11/2005","AQS","560050123","1","1.6","ug/m3 LC","7","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/14/2005","AQS","560050123","1","0.9","ug/m3 LC","4","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/17/2005","AQS","560050123","1","2.9","ug/m3 LC","12","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/20/2005","AQS","560050123","1","7.5","ug/m3 LC","31","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/23/2005","AQS","560050123","1","5.1","ug/m3 LC","21","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/26/2005","AQS","560050123","1","2.8","ug/m3 LC","12","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"03/29/2005","AQS","560050123","1","0.5","ug/m3 LC","2","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"04/01/2005","AQS","560050123","1","2","ug/m3 LC","8","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"04/04/2005","AQS","560050123","1","3.2","ug/m3 LC","13","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"04/07/2005","AQS","560050123","1","3.8","ug/m3 LC","16","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"04/10/2005","AQS","560050123","1","1.1","ug/m3 LC","5","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"04/13/2005","AQS","560050123","1","3.7","ug/m3 LC","15","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
"04/16/2005","AQS","560050123","1","2.8","ug/m3 LC","12","Thunder Basin","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23940","Gillette, WY","56","Wyoming","005","Campbell","44.6522000009432","-105.2903"
