"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2012","AQS","040011235","1","1.9","ug/m3 LC","8","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"01/10/2012","AQS","040011235","1","1.1","ug/m3 LC","5","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"01/16/2012","AQS","040011235","1","2","ug/m3 LC","8","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"01/22/2012","AQS","040011235","1","0.8","ug/m3 LC","3","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"01/28/2012","AQS","040011235","1","1.4","ug/m3 LC","6","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"02/03/2012","AQS","040011235","1","3.1","ug/m3 LC","13","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"02/09/2012","AQS","040011235","1","1.9","ug/m3 LC","8","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"02/21/2012","AQS","040011235","1","0.9","ug/m3 LC","4","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"02/27/2012","AQS","040011235","1","3.4","ug/m3 LC","14","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"03/04/2012","AQS","040011235","1","1.5","ug/m3 LC","6","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"03/10/2012","AQS","040011235","1","3.9","ug/m3 LC","16","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"03/16/2012","AQS","040011235","1","0","ug/m3 LC","0","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"03/22/2012","AQS","040011235","1","0","ug/m3 LC","0","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"04/03/2012","AQS","040011235","1","2.4","ug/m3 LC","10","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"04/09/2012","AQS","040011235","1","4.3","ug/m3 LC","18","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"04/15/2012","AQS","040011235","1","1.4","ug/m3 LC","6","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"04/21/2012","AQS","040011235","1","0","ug/m3 LC","0","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"04/27/2012","AQS","040011235","1","2.6","ug/m3 LC","11","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"05/03/2012","AQS","040011235","1","5.8","ug/m3 LC","24","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"05/15/2012","AQS","040011235","1","0","ug/m3 LC","0","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"05/21/2012","AQS","040011235","1","0","ug/m3 LC","0","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"05/27/2012","AQS","040011235","1","4.8","ug/m3 LC","20","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"06/08/2012","AQS","040011235","1","2.7","ug/m3 LC","11","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"06/14/2012","AQS","040011235","1","5.6","ug/m3 LC","23","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"06/20/2012","AQS","040011235","1","5.5","ug/m3 LC","23","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
"06/26/2012","AQS","040011235","1","6.5","ug/m3 LC","27","Nazlini","1","100.0000","88101","PM2.5 - Local Conditions","","","04","Arizona","001","Apache","35.8804038106536","-109.438003185736"
